prob,loss,y_true,member,source
0.33237642,0.40403077,0.0,1,shadow_train
0.66407305,1.0908616,0.0,1,shadow_train
0.3879069,0.4908709,0.0,1,shadow_train
0.43425658,0.8341197,1.0,1,shadow_train
0.44981158,0.5974945,0.0,1,shadow_train
0.7053954,1.2221211,0.0,1,shadow_train
0.44577852,0.5901908,0.0,1,shadow_train
0.8557643,0.15576024,1.0,1,shadow_train
0.61927825,0.9656865,0.0,1,shadow_train
0.24910986,0.28649592,0.0,1,shadow_train
0.94008064,0.061789613,1.0,1,shadow_train
0.40055764,0.51175547,0.0,1,shadow_train
0.95185405,0.049343564,1.0,1,shadow_train
0.4743352,0.745841,1.0,1,shadow_train
0.8561627,1.9390727,0.0,1,shadow_train
0.45482138,0.6066417,0.0,1,shadow_train
0.9400387,0.061834257,1.0,1,shadow_train
0.34872976,0.4288306,0.0,1,shadow_train
0.32973337,1.1094708,1.0,1,shadow_train
0.5832061,0.87516344,0.0,1,shadow_train
0.4926648,0.6785834,0.0,1,shadow_train
0.5117099,0.71684563,0.0,1,shadow_train
0.18335117,0.2025461,0.0,1,shadow_train
0.46210656,0.7719598,1.0,1,shadow_train
0.7310921,1.3133863,0.0,1,shadow_train
0.63332653,1.0032836,0.0,1,shadow_train
0.35216337,0.43411672,0.0,1,shadow_train
0.5222153,0.6496753,1.0,1,shadow_train
0.9376062,0.06442523,1.0,1,shadow_train
0.39385933,0.5006432,0.0,1,shadow_train
0.9772889,0.022972967,1.0,1,shadow_train
0.23891903,1.4316306,1.0,1,shadow_train
0.7355368,0.30715474,1.0,1,shadow_train
0.86858857,2.0294223,0.0,1,shadow_train
0.3680415,0.45893157,0.0,1,shadow_train
0.5901976,0.52729785,1.0,1,shadow_train
0.9450254,0.05654349,1.0,1,shadow_train
0.5778352,0.8623595,0.0,1,shadow_train
0.7366522,0.30563942,1.0,1,shadow_train
0.75653285,0.27900934,1.0,1,shadow_train
0.97102636,0.029401662,1.0,1,shadow_train
0.31545365,0.37899894,0.0,1,shadow_train
0.28747883,0.33894563,0.0,1,shadow_train
0.9740981,0.026243277,1.0,1,shadow_train
0.6352202,1.0084615,0.0,1,shadow_train
0.96177906,0.038970526,1.0,1,shadow_train
0.9290734,0.07356754,1.0,1,shadow_train
0.50818545,0.70965356,0.0,1,shadow_train
0.49332207,0.6798797,0.0,1,shadow_train
0.92443186,0.07857593,1.0,1,shadow_train
0.9906034,0.0094410395,1.0,1,shadow_train
0.79738927,0.2264123,1.0,1,shadow_train
0.4367318,0.5739994,0.0,1,shadow_train
0.54590946,0.7894587,0.0,1,shadow_train
0.24235328,0.27753803,0.0,1,shadow_train
0.6955797,0.36300966,1.0,1,shadow_train
0.31287494,1.1619518,1.0,1,shadow_train
0.902894,2.3319523,0.0,1,shadow_train
0.52510613,0.74466395,0.0,1,shadow_train
0.6036354,0.50478494,1.0,1,shadow_train
0.94716215,0.05428497,1.0,1,shadow_train
0.9719808,0.028419215,1.0,1,shadow_train
0.87779975,2.1020942,0.0,1,shadow_train
0.56618756,0.83514297,0.0,1,shadow_train
0.6525776,1.0572139,0.0,1,shadow_train
0.4946916,0.6825864,0.0,1,shadow_train
0.563449,0.82885015,0.0,1,shadow_train
0.9064004,0.09827414,1.0,1,shadow_train
0.20230937,0.22603442,0.0,1,shadow_train
0.33944914,0.41468117,0.0,1,shadow_train
0.97532326,0.024986314,1.0,1,shadow_train
0.5118456,0.6697323,1.0,1,shadow_train
0.9763542,0.023929866,1.0,1,shadow_train
0.14296097,0.15427181,0.0,1,shadow_train
0.9891332,0.010926296,1.0,1,shadow_train
0.46716106,0.7610812,1.0,1,shadow_train
0.8475894,0.16535899,1.0,1,shadow_train
0.9426309,0.0590805,1.0,1,shadow_train
0.41840163,0.87131345,1.0,1,shadow_train
0.99154997,0.008485935,1.0,1,shadow_train
0.8456459,1.868506,0.0,1,shadow_train
0.98373175,0.016402034,1.0,1,shadow_train
0.803114,0.2192586,1.0,1,shadow_train
0.40103304,0.51254886,0.0,1,shadow_train
0.5700633,0.5620079,1.0,1,shadow_train
0.42440063,0.55234337,0.0,1,shadow_train
0.97831905,0.021919437,1.0,1,shadow_train
0.49711075,0.68738526,0.0,1,shadow_train
0.7496567,0.28813994,1.0,1,shadow_train
0.94937396,0.0519525,1.0,1,shadow_train
0.28010646,1.2725855,1.0,1,shadow_train
0.84748745,1.8805084,0.0,1,shadow_train
0.17406449,0.19123861,0.0,1,shadow_train
0.39460158,0.5018685,0.0,1,shadow_train
0.8759433,0.13245392,1.0,1,shadow_train
0.40851423,0.8952285,1.0,1,shadow_train
0.21858495,0.24664883,0.0,1,shadow_train
0.96345806,0.03722632,1.0,1,shadow_train
0.45509252,0.60713935,0.0,1,shadow_train
0.53105336,0.6328928,1.0,1,shadow_train
0.37038368,0.46264467,0.0,1,shadow_train
0.14146848,0.15253186,0.0,1,shadow_train
0.66753715,0.4041602,1.0,1,shadow_train
0.28491268,1.2555726,1.0,1,shadow_train
0.36535734,0.45469317,0.0,1,shadow_train
